,area,sample.sampledMaterialType.label,sample.samplingPoint.label,year,Chloride [mg/l],Nitrite as N [mg/l],Nitrate as N [mg/l],"Oxygen, Dissolved, % Saturation [%]",pH [phunits],Temperature of Water [cel]
30270,South West,POND / LAKE / RESERVOIR WATER,CASTLE WOOD POND,2019,61.43333333333334,0.07533333333333334,1.073,34.28333333333333,7.6866666666666665,13.466666666666667
26761,South,POND / LAKE / RESERVOIR WATER,LAKE AT OAST PARK GOLF CLUB,2014,44.86666666666667,0.055900000000000005,0.44279999999999997,40.86666666666667,7.361666666666667,11.316666666666668
20146,North West,POND / LAKE / RESERVOIR WATER,TATTON MERE WFD POINT AT SJ7554380701,2004,40.8,0.01685714285714286,0.3722857142857143,100.44444444444444,8.411111111111111,14.866666666666667
20147,North West,POND / LAKE / RESERVOIR WATER,TATTON MERE WFD POINT AT SJ7554380701,2005,39.38333333333333,0.028,0.4795,107.25,8.275,12.4
20152,North West,POND / LAKE / RESERVOIR WATER,"WHITLEY POOL 1, HIGHER WHITLEY",2019,116.6,0.45499999999999996,4.7780000000000005,61.6,8.075999999999999,9.1
20155,North West,POND / LAKE / RESERVOIR WATER,WINDERMERE (WFD STILLWATER SITE),2006,10.135833333333332,0.007645000000000001,0.553,102.58333333333333,7.916666666666667,12.0
26744,South,POND / LAKE / RESERVOIR WATER,BUCKLAND LAKE SOUTH,2022,406.3636363636364,0.0089,0.31466666666666665,102.63333333333333,8.63,7.166666666666667
26762,South,POND / LAKE / RESERVOIR WATER,LAKE AT OAST PARK GOLF CLUB,2015,46.7,0.0059,0.194,54.8,7.5825,7.525
32757,Thames,POND / LAKE / RESERVOIR WATER,SHEEPWALK WEST,2022,105.0,0.00655,0.21725,92.12727272727273,8.075454545454546,15.681818181818182
107,Anglian,POND / LAKE / RESERVOIR WATER,ARDLEIGH RESERVOIR AT DAM,2012,86.5,0.0502,2.11,114.6,8.56,19.9
143,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD YACHT HOUSE PIER (R.BURE),2006,64.13333333333334,0.02965,5.473333333333334,121.66666666666667,8.211666666666668,8.895000000000001
131,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2012,78.46666666666667,0.014360000000000001,0.3614,103.825,8.200833333333334,11.695
142,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD YACHT HOUSE PIER (R.BURE),2005,60.94166666666666,0.028741666666666665,5.449166666666667,106.05583333333334,8.120833333333334,12.83
6063,Midlands,POND / LAKE / RESERVOIR WATER,RUDYARD RESR WFD + FWF STILLWATERS,2005,25.636363636363637,0.0201,1.2813333333333334,83.54545454545455,7.7727272727272725,10.481818181818182
30279,South West,POND / LAKE / RESERVOIR WATER,PRAZE RIVER AT CARGENWEN NO.1 RES,2004,26.9,0.0103,0.376,97.6923076923077,7.544615384615384,11.846153846153847
32744,Thames,POND / LAKE / RESERVOIR WATER,LAKE SOUTH OF GREEN LN,2022,66.0,0.034025,0.3235,82.16363636363636,7.732727272727273,14.4
32754,Thames,POND / LAKE / RESERVOIR WATER,MANOR LAKE,2022,79.75,0.01255,0.1875,98.07272727272726,8.091818181818182,15.672727272727274
6069,Midlands,POND / LAKE / RESERVOIR WATER,STOWE POOL ST CHADS ROAD,2007,37.93,0.017168,1.7966000000000002,97.1,8.36,13.830000000000002
32734,Thames,POND / LAKE / RESERVOIR WATER,FERRY LANE BRPS,2021,39.5,0.01375,0.1865,89.035,8.014761904761905,20.235
132,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2019,79.08,0.0097,0.29,100.46363636363635,8.395714285714286,14.454545454545455
114,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD,2003,81.85714285714286,0.026116666666666667,1.5123333333333333,81.75,7.988928571428572,12.894285714285715
32723,Thames,POND / LAKE / RESERVOIR WATER,ABBEY 1,2021,51.0,0.0175,0.731,71.5,8.09,8.9
125,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY LITTLE BROAD,2021,78.33333333333333,0.02445,0.22549999999999998,89.38571428571429,8.066666666666666,14.457142857142857
32742,Thames,POND / LAKE / RESERVOIR WATER,KINGSMEAD,2019,82.7,0.0174,0.643,80.4,8.3,6.6
6045,Midlands,POND / LAKE / RESERVOIR WATER,BELVIDE RESR FWF STILLWATER (BELL FIELD),2008,38.300000000000004,0.0269,1.3897,96.56666666666666,8.241666666666667,9.85
6055,Midlands,POND / LAKE / RESERVOIR WATER,DISCHARGE FROM POTTERIC CARR REEDBED,2004,98.83333333333333,0.008,0.22545454545454546,53.111111111111114,7.4750000000000005,12.108333333333334
136,Anglian,POND / LAKE / RESERVOIR WATER,RUTLAND WATER NORTH BUOY 1 0-5M SAMPLE,2014,60.09090909090909,0.026,3.0745454545454547,101.8,8.49,12.909090909090908
141,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD YACHT HOUSE PIER (R.BURE),2004,61.199999999999996,0.033716666666666666,5.689166666666666,115.82727272727271,7.786190476190476,13.929999999999998
26755,South,POND / LAKE / RESERVOIR WATER,LAKE AT OAST PARK GOLF CLUB,2007,64.125,0.02655714285714286,1.1877499999999999,76.50833333333334,7.508333333333333,12.100833333333334
26772,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT-*CLOSED*,2002,51.9,0.03328333333333333,0.5818333333333333,82.23333333333333,7.796666666666667,11.563333333333333
127,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2008,77.87857142857142,0.013439999999999999,0.3908,96.30437500000001,8.102500000000001,11.9075
20145,North West,POND / LAKE / RESERVOIR WATER,TABLEY MERE OFF A556 TO NORTHWICH,2006,95.53333333333335,0.0593,2.7266250000000003,119.91666666666667,8.308333333333334,14.516666666666666
6062,Midlands,POND / LAKE / RESERVOIR WATER,RUDYARD RESR WFD + FWF STILLWATERS,2004,22.97142857142857,0.021166666666666667,0.5358333333333333,82.5,7.75,16.225
6040,Midlands,POND / LAKE / RESERVOIR WATER,BELVIDE RESR FWF STILLWATER,2004,44.980000000000004,0.027200000000000002,0.8214,102.33333333333333,8.416666666666666,13.266666666666667
26741,South,POND / LAKE / RESERVOIR WATER,BUCKLAND LAKE SOUTH,2019,432.1666666666667,0.008,0.3642,103.94166666666666,8.706666666666667,13.533333333333333
6052,Midlands,POND / LAKE / RESERVOIR WATER,COLE MERE BROOK - OUTFLOW,2007,20.966666666666665,0.011702857142857142,0.383625,99.66666666666667,8.166666666666666,13.491666666666667
32728,Thames,POND / LAKE / RESERVOIR WATER,"COLNE MERE, (HYTHE END CENTRAL)",2021,67.0,0.028,0.492,58.6,8.135,8.6
26774,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT-*CLOSED*,2004,103.75,0.0222,0.636,76.65,7.5600000000000005,15.524999999999999
15534,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2016,9.049999999999999,0.005433333333333334,0.35325,95.14999999999999,7.91,10.549999999999999
128,Anglian,POND / LAKE / RESERVOIR WATER,ROLLESBY BROAD SAILING CLUB,2009,86.06,0.011983333333333332,0.5861666666666667,99.86538461538461,8.103076923076923,13.874615384615385
20133,North West,POND / LAKE / RESERVOIR WATER,LEG OF MUTTON/ECCLESTON BOTTOM DAM,2021,25.545454545454547,0.00445,0.3605,78.2090909090909,7.531818181818181,11.418181818181818
137,Anglian,POND / LAKE / RESERVOIR WATER,RUTLAND WATER S BUOY 12 0-5M DEPTH SAMPL,2014,59.72727272727273,0.02796363636363636,3.200909090909091,101.13636363636364,8.57,12.990909090909092
30283,South West,POND / LAKE / RESERVOIR WATER,UPPER GAMMATON RES AT SURFACE,2004,29.0,0.0057,0.944,79.8,7.6,10.8
32746,Thames,POND / LAKE / RESERVOIR WATER,LITTLETON EAST,2022,78.75,0.0325,0.16749999999999998,103.56363636363636,8.260000000000002,15.436363636363637
119,Anglian,POND / LAKE / RESERVOIR WATER,ORMESBY BROAD,2020,69.66666666666667,0.010450000000000001,0.9196666666666666,90.5,8.08,5.633333333333333
6067,Midlands,POND / LAKE / RESERVOIR WATER,STOWE POOL BOATHOUSE,2007,38.04,0.017269,1.8564,97.7,8.32,13.91
30281,South West,POND / LAKE / RESERVOIR WATER,TUCKING MILL LAKE,2000,20.6,0.01535,2.215,75.0,7.8,7.550000000000001
6065,Midlands,POND / LAKE / RESERVOIR WATER,RUDYARD RESR WFD + FWF STILLWATERS,2007,18.791666666666668,0.013474,1.1041666666666667,90.08333333333333,7.691666666666666,11.325000000000001
144,Anglian,POND / LAKE / RESERVOIR WATER,WROXHAM BROAD YACHT HOUSE PIER (R.BURE),2007,61.925000000000004,0.03133333333333333,5.368333333333333,115.73076923076923,8.038461538461538,13.244615384615384
6061,Midlands,POND / LAKE / RESERVOIR WATER,MILTON BROOK - FOREMARK SAILING CLUB,2008,30.916666666666668,0.03509166666666667,3.266666666666667,107.25,8.283333333333333,11.325000000000001
26750,South,POND / LAKE / RESERVOIR WATER,CLIFFE QUARRY,2021,400.90909090909093,0.013999999999999999,0.186,94.85,8.535,8.2
32739,Thames,POND / LAKE / RESERVOIR WATER,HERON LAKE,2019,79.2,0.0118,0.188,68.7,8.085,13.0
15537,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2019,9.69090909090909,0.0054,0.40758333333333335,97.625,7.725833333333333,10.233333333333333
20132,North West,POND / LAKE / RESERVOIR WATER,GRASMERE WFD STILLWATER MONITORING POINT,2010,6.216666666666666,0.0052,0.4264545454545454,101.20833333333333,7.619999999999999,10.715000000000002
32736,Thames,POND / LAKE / RESERVOIR WATER,FLEET LAKE,2021,78.5,0.0078,0.192,89.5,7.89952380952381,20.405
15522,North East,POND / LAKE / RESERVOIR WATER,FONTBURN RESERVOIR,2006,11.175,0.006523333333333333,0.51925,87.83333333333333,7.541666666666667,10.25
26776,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT-*CLOSED*,2006,99.2,0.0162,0.364,54.0,7.25,8.1
20135,North West,POND / LAKE / RESERVOIR WATER,LOWESWATER FFD SITE AT NY 12765 21243,2005,11.508333333333333,0.009250000000000001,0.4833636363636364,97.41666666666667,6.966666666666666,11.358333333333334
6070,Midlands,POND / LAKE / RESERVOIR WATER,STOWE POOL ST CHADS ROAD,2008,39.900000000000006,0.0144,2.765,112.0,8.35,6.1
6071,Midlands,POND / LAKE / RESERVOIR WATER,STOWE POOL THE PARCHMENTS,2007,37.739999999999995,0.017484,1.8414000000000001,98.8,8.34,13.819999999999999
6046,Midlands,POND / LAKE / RESERVOIR WATER,BRADGATE BROOK - SWITHLAND RESERVOIR,2004,40.22222222222222,0.0265,0.67175,113.9,8.34,14.830000000000002
26766,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT POND-*CLOSED*,2003,48.96666666666667,0.03996666666666667,1.04,80.83333333333333,8.003333333333334,8.493333333333334
20128,North West,POND / LAKE / RESERVOIR WATER,ENNERDALE AS PART OF A WQ SURVEY,2000,7.816725,0.00216,0.3310526315789474,91.69428571428571,6.578,7.111428571428571
20154,North West,POND / LAKE / RESERVOIR WATER,WINDERMERE (WFD STILLWATER SITE),2005,10.831666666666665,0.0075,0.38575,103.0,7.550000000000001,11.233333333333334
110,Anglian,POND / LAKE / RESERVOIR WATER,FRITTON LAKES LOUND RUN,2005,75.325,0.02426666666666667,2.18975,108.60000000000001,8.0725,12.136666666666668
26778,South,POND / LAKE / RESERVOIR WATER,WESTBERE LAKES POINT1,2005,42.9875,0.0045000000000000005,0.26075,97.0375,7.925000000000001,7.8375
32752,Thames,POND / LAKE / RESERVOIR WATER,MANOR LAKE,2019,54.0,0.013,8.19,82.98888888888888,8.0275,19.397916666666667
15533,North East,POND / LAKE / RESERVOIR WATER,TUNSTALL RESERVOIR NEAR DAM WALL WEST,2015,10.508333333333333,0.013833333333333335,0.43183333333333335,92.77499999999999,7.715833333333333,9.908333333333333
15523,North East,POND / LAKE / RESERVOIR WATER,HAY-A-PARK SSSI,2008,37.6,0.027,0.173,79.5,8.01,12.14
32738,Thames,POND / LAKE / RESERVOIR WATER,HALLIFORD MERE COMPLEX,2022,50.0,0.010033333333333333,0.19000000000000003,74.16363636363636,7.901818181818182,15.7
30275,South West,POND / LAKE / RESERVOIR WATER,GAMMATON STREAM OUTFLOW FROM LOWER RES,2004,29.0,0.0131,1.31,80.6,7.4,10.9
30273,South West,POND / LAKE / RESERVOIR WATER,CASTLE WOOD POND,2022,46.666666666666664,0.034999999999999996,2.566666666666667,85.93333333333334,7.896666666666666,9.799999999999999
32741,Thames,POND / LAKE / RESERVOIR WATER,HYTHE LAGOON (HYTHE END WEST),2021,65.0,0.01,0.19,74.7,8.184999999999999,8.4
32724,Thames,POND / LAKE / RESERVOIR WATER,ABBEY 2,2019,86.0,0.01,0.19,70.4,8.0,13.399999999999999
32735,Thames,POND / LAKE / RESERVOIR WATER,FERRY LANE BRPS,2022,40.25,0.013500000000000002,0.189,94.37272727272726,8.149090909090908,15.772727272727273
26758,South,POND / LAKE / RESERVOIR WATER,LAKE AT OAST PARK GOLF CLUB,2011,51.9,0.03322,0.31500000000000006,47.71818181818182,7.533636363636364,9.97181818181818
26746,South,POND / LAKE / RESERVOIR WATER,CASTLE WATER LAKE 2,2006,77.65714285714286,0.0169,0.183,114.82857142857142,8.61,18.330000000000002
26754,South,POND / LAKE / RESERVOIR WATER,HORTON CLAY PIT-*CLOSED*,2002,58.2,0.12568,0.649,42.58,7.595999999999999,11.294
32748,Thames,POND / LAKE / RESERVOIR WATER,LITTLETON NORTH,2021,56.5,0.0044,0.196,98.3736842105263,8.041,20.010526315789473
32722,Thames,POND / LAKE / RESERVOIR WATER,ABBEY 1,2019,75.0,0.006,0.214,75.9,7.949999999999999,12.95
26764,South,POND / LAKE / RESERVOIR WATER,WARNHAM CLAY PIT POND-*CLOSED*,2001,52.03333333333333,0.026833333333333334,0.8033333333333333,77.23333333333333,7.601666666666667,12.854999999999999
15516,North East,POND / LAKE / RESERVOIR WATER,COLT CRAG RESERVOIR,2008,15.875,0.005875,0.30816666666666664,87.95,7.6274999999999995,15.157499999999999
20121,North West,POND / LAKE / RESERVOIR WATER,COMBER MERE ON A525 TO WHITCHURCH,2007,24.625,0.02205,1.4814,111.5,8.625,12.958333333333334
32760,Thames,POND / LAKE / RESERVOIR WATER,ST ANNS LAKE,2019,88.0,0.01,0.22,82.25,8.080833333333333,19.434583333333332
30277,South West,POND / LAKE / RESERVOIR WATER,PRAZE RIVER AT CARGENWEN NO.1 RES,2001,27.0,0.0117,0.185,96.55384615384615,7.523076923076923,12.907692307692306
23710,North West,RIVER / RUNNING SURFACE WATER,RIVER EHEN 20 YDS U/S OF RIVER KEEKLE,2008,9.649999999999999,0.0049,0.5234166666666666,99.34166666666665,7.697500000000001,10.075000000000001
8084,Midlands,RIVER / RUNNING SURFACE WATER,GAYTON BK  WESTON,2004,24.108333333333334,0.07016666666666667,5.145833333333333,92.33333333333333,8.041666666666666,10.358333333333333
23511,North West,RIVER / RUNNING SURFACE WATER,RIVER DERWENT AT GRANGE IN BORROWDALE,2000,5.845555555555555,0.006,0.29085714285714287,106.41666666666667,6.792307692307692,9.283333333333333
21046,North West,RIVER / RUNNING SURFACE WATER,CLIPSLEY BROOK PTC BLACK BROOK,2006,41.40833333333333,0.02115083333333333,2.879,86.33333333333333,7.066666666666666,11.025
2689,Anglian,RIVER / RUNNING SURFACE WATER,R.GRANTA STAPLEFORD BRIDGE,2005,68.99166666666666,0.03983333333333333,9.895833333333334,96.85833333333333,8.241666666666667,11.403333333333334
25346,North West,RIVER / RUNNING SURFACE WATER,TINKER BROOK AT FOXHILL BANK CHURCH,2005,28.183333333333334,0.013833333333333335,1.2177499999999999,101.76923076923077,7.716923076923076,7.946153846153846
2182,Anglian,RIVER / RUNNING SURFACE WATER,R.CHELMER RUSHES LOCK,2006,75.56666666666666,0.0378,6.801666666666667,93.625,8.163333333333334,12.686666666666667
32133,South West,RIVER / RUNNING SURFACE WATER,TRIB WELLOW- LANGLEYS LANE,2001,21.4,0.0068,5.96,95.3,7.7,7.3
21697,North West,RIVER / RUNNING SURFACE WATER,GILL BECK AT GILL WOOD,2006,17.599999999999998,0.009053333333333333,3.5041666666666664,99.33333333333333,8.493333333333334,11.1
14923,Midlands,RIVER / RUNNING SURFACE WATER,WEM BROOK - UP STREAM BULKINGTON STW,2008,67.0888888888889,0.034999999999999996,5.819166666666667,95.5,8.025,10.591666666666667
13958,Midlands,RIVER / RUNNING SURFACE WATER,SLAD BROOK MERRYWALKS STROUD,2003,22.05,0.012499999999999999,5.638333333333333,97.75,8.158333333333333,11.116666666666667
7822,Midlands,RIVER / RUNNING SURFACE WATER,FAIRHAM BROOK AT BUNNY,2006,84.58333333333333,0.13181666666666667,12.19,96.16666666666667,8.125,12.0
6838,Midlands,RIVER / RUNNING SURFACE WATER,BREACH BROOK EXHALL CHURCH,2004,119.95555555555555,0.10555555555555557,22.54444444444444,95.44444444444444,7.877777777777778,10.766666666666667
1044,Anglian,RIVER / RUNNING SURFACE WATER,KINGS DYKE STANGROUND SLUICE,2006,86.98333333333333,0.05998333333333333,5.873333333333334,84.15833333333333,8.115833333333333,12.793333333333335
4304,Anglian,RIVER / RUNNING SURFACE WATER,REDBRIDGE,2011,42.7,0.05936923076923077,9.296153846153846,66.49230769230769,7.595384615384615,11.285384615384617
29640,South,RIVER / RUNNING SURFACE WATER,TANNERS BROOK NORTH BADDESLEY,2001,48.16363636363636,0.10544545454545454,2.8117272727272726,58.6090909090909,7.247272727272727,9.598181818181818
16908,North East,RIVER / RUNNING SURFACE WATER,ESHTON BECK U/S FLASBY (HETTON) BECK,2001,8.733333333333334,0.011000000000000001,1.6486666666666665,100.33333333333333,8.02,5.0
11865,Midlands,RIVER / RUNNING SURFACE WATER,RIVER CHURNET - BRIDGEND LEEK,2008,22.366666666666664,0.013741666666666666,1.2583333333333333,96.41666666666667,7.797499999999999,9.674999999999999
14060,Midlands,RIVER / RUNNING SURFACE WATER,SMITHY/PRESS BROOK AT STRETTON,2004,36.824999999999996,0.11858333333333333,6.7058333333333335,90.66666666666667,7.6499999999999995,9.583333333333334
10739,Midlands,RIVER / RUNNING SURFACE WATER,R.MORDA B5069 ROADBRIDGE MORDA VILLAGE,2003,16.907692307692308,0.008923076923076924,4.4823076923076925,97.14285714285714,8.023809523809524,10.29047619047619
20937,North West,RIVER / RUNNING SURFACE WATER,CAUSEWAYHEAD BECK AT HARTLAW,2002,38.61666666666667,0.051833333333333335,2.3808333333333334,73.58333333333333,7.3999999999999995,9.85
25154,North West,RIVER / RUNNING SURFACE WATER,STUBBSGILL BECK,2006,24.545454545454547,0.021094444444444443,1.459818181818182,98.58333333333333,8.064166666666667,10.108333333333333
929,Anglian,RIVER / RUNNING SURFACE WATER,HENLOW BK.TRIB.IVEL D/S LANGFORD MILL,2003,58.34166666666667,0.12840833333333332,9.950000000000001,76.36666666666666,7.949166666666667,10.939166666666667
7323,Midlands,RIVER / RUNNING SURFACE WATER,CLIFTON BROOK,2003,78.29166666666667,0.06841666666666667,5.626666666666666,93.66666666666667,7.758333333333333,10.033333333333333
14839,Midlands,RIVER / RUNNING SURFACE WATER,"WARMSWORTH BECK, BROOMHOUSE LANE BRIDGE",2004,81.21666666666667,0.24258333333333335,17.685,62.333333333333336,7.658333333333334,13.316666666666668
3195,Anglian,RIVER / RUNNING SURFACE WATER,R.OUSE RAVENSTONE MILL,2007,50.925000000000004,0.09354166666666668,7.2316666666666665,89.44166666666666,7.949166666666667,12.82
10615,Midlands,RIVER / RUNNING SURFACE WATER,R. STOUR AT WORDSLEY,2012,138.29999999999998,0.041291666666666664,3.311666666666667,88.54166666666667,7.925833333333333,10.316666666666666
32892,Thames,RIVER / RUNNING SURFACE WATER,COW COMMON BROOK BELOW RAILWAY,2000,40.53333333333333,0.13999999999999999,8.703333333333333,80.96666666666665,8.066666666666666,10.343333333333334
10651,Midlands,RIVER / RUNNING SURFACE WATER,R.CLUN AT B4385 BRIDGE PURSLOW,2002,18.725,0.025,5.98,88.0,7.525,9.575
31916,South West,RIVER / RUNNING SURFACE WATER,SHREEN WATER AT ROOK STREET,2007,26.155555555555555,0.0169,7.0280000000000005,96.9,7.758,11.318999999999999
7713,Midlands,RIVER / RUNNING SURFACE WATER,"DOWLES BROOK AT THE CONF, R.SEVERN",2003,41.184615384615384,0.011000000000000001,1.973153846153846,97.0,8.032307692307693,10.192307692307692
28948,South,RIVER / RUNNING SURFACE WATER,R MEON TITCHFIELD,2004,21.0,0.011172727272727273,5.338333333333334,95.95384615384616,8.02,11.758461538461539
32931,Thames,RIVER / RUNNING SURFACE WATER,DS TEMPLE MILL ISLAND,2022,47.083333333333336,0.023333333333333334,7.496363636363636,103.2,8.104166666666666,13.483333333333334
31873,South West,RIVER / RUNNING SURFACE WATER,S. FROME TELLISFORD MILL,2013,25.84166666666667,0.04549166666666667,5.3025,99.825,8.203333333333333,11.9
30289,South West,RIVER / RUNNING SURFACE WATER,ABBERD BROOK AT FREETH FARM,2004,28.516666666666666,0.027549999999999998,7.862333333333333,85.23333333333333,7.738333333333333,9.896666666666667
23122,North West,RIVER / RUNNING SURFACE WATER,RAVEN BECK AT THE COLLEGE FALL,2003,12.683333333333332,0.0092,2.38,100.66666666666667,7.9750000000000005,9.299999999999999
14442,Midlands,RIVER / RUNNING SURFACE WATER,TACH BROOK BANBURY ROAD A425 ROAD BRIDGE,2006,48.89166666666667,0.023591666666666667,11.270833333333334,89.08333333333333,8.041666666666666,10.991666666666667
7282,Midlands,RIVER / RUNNING SURFACE WATER,"CINDERFORD BROOK, LOWER SOUDLEY",2008,22.099999999999998,0.012083333333333333,2.750833333333333,101.55833333333334,8.3425,11.059166666666668
2322,Anglian,RIVER / RUNNING SURFACE WATER,R.DEBEN DEBENHAM BRIDGE,2003,61.55,0.0831125,11.70425,80.9875,7.4775,9.34
18277,North East,RIVER / RUNNING SURFACE WATER,SALTERFORTH BECK AT SILENTNIGHT,2003,21.25,0.02434,2.1425,92.0,7.875,12.875
25016,North West,RIVER / RUNNING SURFACE WATER,SNAPE BROOK UPSTREAM OF GAWSWORTH WWTW,2021,25.0,0.0485,6.1025,91.05,7.802499999999999,13.325
11239,Midlands,RIVER / RUNNING SURFACE WATER,REA BROOK AT COLEHAM,2005,74.73333333333333,0.0305,5.1975,92.33333333333333,7.741666666666667,10.908333333333333
15602,North East,RIVER / RUNNING SURFACE WATER,AIRE AT AIREDALE,2002,106.11428571428571,0.2572857142857143,10.237142857142857,77.57142857142857,7.671428571428572,14.0
29637,South,RIVER / RUNNING SURFACE WATER,TANNERS BROOK - HOLLYBROOK,2013,52.975,0.009854545454545454,2.4915384615384615,90.36923076923077,7.490769230769231,9.86923076923077
19343,North East,RIVER / RUNNING SURFACE WATER,WISKE AT DANBY WISKE,2004,60.050000000000004,0.07683333333333334,7.096666666666667,92.83333333333333,7.833333333333333,10.9
10406,Midlands,RIVER / RUNNING SURFACE WATER,R SEVERN (UPPER) KEMPSEY (MID),2008,43.55833333333334,0.027207692307692308,4.651538461538461,97.0,8.032307692307693,11.207692307692307
29353,South,RIVER / RUNNING SURFACE WATER,ROAD BR WILLINGFORD R DUDWELL,2000,25.400000000000002,0.012124999999999999,0.9478333333333334,88.03333333333335,7.741666666666667,9.791666666666666
9575,Midlands,RIVER / RUNNING SURFACE WATER,MILLWOOD BROOK U/S OF CLOWNE STW,2012,74.0,0.010624999999999999,7.005,89.4,7.894,8.28
23181,North West,RIVER / RUNNING SURFACE WATER,RIVER BELA AT BEETHAM BRIDGE,2004,18.453846153846154,0.017692307692307695,3.8623076923076924,100.38461538461539,7.607692307692307,10.707692307692309
25425,North West,RIVER / RUNNING SURFACE WATER,TRIB U/S BRITISH AEROSPACE (ROF R GREEN),2006,20.78,0.013680000000000001,6.086,92.2,7.62,11.959999999999999
24118,North West,RIVER / RUNNING SURFACE WATER,RIVER KEEKLE AT KEEKLE BRIDGE,2004,23.191666666666666,0.017777777777777778,0.5846666666666667,91.58333333333333,7.7316666666666665,12.65
31826,South West,RIVER / RUNNING SURFACE WATER,RIVER YEO (BARNSTAPLE) AT COLLARD BRIDGE,2002,16.70909090909091,0.013336363636363636,3.2163636363636368,97.2909090909091,7.579999999999999,10.14090909090909
16861,North East,RIVER / RUNNING SURFACE WATER,EASTBROOK BECK AT GIBSON STREET,2011,55.2,0.012225,1.06825,84.25,7.73,9.3825
24641,North West,RIVER / RUNNING SURFACE WATER,RIVER WENNING @ A683,2008,16.2,0.005971428571428572,0.8381538461538462,101.14615384615385,8.06076923076923,8.264166666666666
4329,Anglian,RIVER / RUNNING SURFACE WATER,ROXWELL BK.COWATERING LANE FORD,2005,58.958333333333336,0.08364166666666667,7.8625,85.10833333333333,7.888333333333333,10.616666666666667
27712,South,RIVER / RUNNING SURFACE WATER,DOWNSTREAM LYDD STW,2002,136.0,0.14776666666666669,6.386416666666666,55.550000000000004,7.671666666666667,12.781666666666666
1533,Anglian,RIVER / RUNNING SURFACE WATER,OLD COURSE R.NENE RAMSEY ST MARY RD.BR.,2009,131.1,0.06813333333333334,10.01,84.11666666666666,7.796000000000001,11.668333333333335
9327,Midlands,RIVER / RUNNING SURFACE WATER,LYME/SILVERDALE BK - CHELLIOT CLOSE,2008,40.849999999999994,0.02315,1.095,103.5,7.8525,11.6
25743,North West,RIVER / RUNNING SURFACE WATER,WILSON BROOK ABOVE CONFLUENCE WITH TAME,2020,90.33333333333333,0.02,1.2153333333333334,97.7,8.056666666666667,6.6000000000000005
28375,South,RIVER / RUNNING SURFACE WATER,MILE D/S PEMBURY STW,2002,49.75,0.028683333333333335,7.655,79.99166666666666,7.3066666666666675,12.031666666666666
6957,Midlands,RIVER / RUNNING SURFACE WATER,BURTON BK (EAST) U/S BURTON LAZARS STW,2008,34.983333333333334,0.024833333333333332,3.8931111111111107,95.88888888888889,8.11111111111111,10.399999999999999
2590,Anglian,RIVER / RUNNING SURFACE WATER,R.GLAVEN GLANDFORD FORD,2005,50.88333333333333,0.038691666666666666,6.326666666666667,97.15833333333335,8.123333333333333,10.775833333333333
12931,Midlands,RIVER / RUNNING SURFACE WATER,RIVER SMITE AT WHATTON,2001,50.88333333333333,0.0605,11.768333333333333,101.25,7.916666666666667,9.541666666666666
17849,North East,RIVER / RUNNING SURFACE WATER,NORTH TYNE AT CHOLLERFORD,2022,11.959999999999999,0.002,0.47200000000000003,97.08,7.784000000000001,6.7
2316,Anglian,RIVER / RUNNING SURFACE WATER,R.DEBEN BRANDESTON BR.CRETINGHAM,2010,69.53333333333333,0.03598852459016393,6.665316666666667,90.60000000000001,7.644166666666667,9.742295081967212
4495,Anglian,RIVER / RUNNING SURFACE WATER,SMALLBURGH W/COURSE SMBGH RD.BR. (R.ANT),2003,113.34166666666665,0.025400000000000002,2.473333333333333,84.58333333333333,7.672499999999999,10.674999999999999
27944,South,RIVER / RUNNING SURFACE WATER,GREAT STOUR GODMERSHAM,2000,52.31666666666666,0.08075833333333333,6.779166666666666,89.27499999999999,7.904166666666666,11.666666666666666
21909,North West,RIVER / RUNNING SURFACE WATER,HAVERIGG POOL AT HAVERIGG,2004,48.300000000000004,0.01636363636363636,2.1075833333333334,103.5,7.2275,11.225
18280,North East,RIVER / RUNNING SURFACE WATER,SALTERFORTH BECK AT SILENTNIGHT,2006,23.325,0.013643333333333334,3.2300000000000004,96.5,7.725,10.925
1764,Anglian,RIVER / RUNNING SURFACE WATER,R.ANT LUDHAM BRIDGE,2020,89.66666666666667,0.016333333333333335,2.7533333333333334,85.63333333333333,8.05,6.8
